param,session,side,entry_time,exit_time,bars_held,entry_price,exit_price,stop_price,target_price,range_size,range_pct,exit_reason,price_pnl,risk_price,pnl,weekday,date,hour,rng,tgt,year,ehour,scale,pnl_vt
h02_r15_t3,1778716800000000000,1,1778725550000000000,1778726850000000000,260,4694.121,4686.5740000000005,4686.5740000000005,4716.761999999999,7.546999999999571,0.1609673654502985,sl,-7.546999999999571,7.546999999999571,-15.233999999999142,Thursday,2026-05-14,2,15,3.0,2026,2,0.6596479381737134,-10.049076690137783
h04_r30_t3,1778716800000000000,1,1778733155000000000,1778766145000000000,6597,4707.749,4668.233,4668.233,4826.137999999999,39.46299999999974,0.8391765722094128,sl,-39.51599999999962,39.51599999999962,-79.17199999999924,Thursday,2026-05-14,4,30,3.0,2026,4,0.6596479381737134,-52.22564656108874
h05_r60_t2,1778716800000000000,-1,1778738400000000000,1778743635000000000,1047,4689.353,4704.342000000001,4704.342000000001,4659.374999999999,14.989000000000487,0.319588341048893,sl,-14.989000000000487,14.989000000000487,-30.118000000000976,Thursday,2026-05-14,5,60,2.0,2026,6,0.6596479381737134,-19.867276601916544
h06_r60_t3,1778716800000000000,1,1778743600000000000,1778765405000000000,4361,4702.606,4686.217000000001,4686.217000000001,4751.772999999997,16.388999999999214,0.34868677060391623,sl,-16.388999999999214,16.388999999999214,-32.91799999999843,Thursday,2026-05-14,6,60,3.0,2026,7,0.6596479381737134,-21.71429082880126
h13_r30_t3,1778716800000000000,-1,1778765400000000000,1778803195000000000,6805,4687.969,4652.532,4707.938,4628.062,19.96900000000005,0.425918922902256,session_end,35.4369999999999,19.96900000000005,70.7339999999998,Thursday,2026-05-14,13,30,3.0,2026,13,0.6596479381737134,46.65953725877931
h14_r15_t2,1778716800000000000,1,1778768215000000000,1778770810000000000,519,4690.53,4677.749,4677.749,4716.092,12.780999999999949,0.2726507472136538,sl,-12.780999999999949,12.780999999999949,-25.7019999999999,Thursday,2026-05-14,14,15,2.0,2026,14,0.6596479381737134,-16.954271306940715
h00_r30_t1,1778803200000000000,-1,1778805000000000000,1778821320000000000,3264,4629.665,4600.996,4658.334,4600.996,28.66899999999987,0.6192187851657017,tp,28.66899999999987,28.66899999999987,57.19799999999974,Friday,2026-05-15,0,30,1.0,2026,0,0.6539192699004338,37.40287439976484
h01_r60_t3,1778803200000000000,-1,1778820220000000000,1778838610000000000,3678,4607.245,4533.931,4631.683,4533.931,24.438000000000102,0.5296494686275148,tp,73.3140000000003,24.438000000000102,146.48800000000062,Friday,2026-05-15,1,60,3.0,2026,4,0.6539192699004338,95.79132600917515
h02_r15_t3,1778803200000000000,-1,1778811320000000000,1778813500000000000,436,4609.85,4619.206,4619.206,4581.782000000001,9.355999999999767,0.2028011969519077,sl,-9.355999999999767,9.355999999999767,-18.851999999999535,Friday,2026-05-15,2,15,3.0,2026,2,0.6539192699004338,-12.327686076162674
h04_r30_t3,1778803200000000000,-1,1778820220000000000,1778823370000000000,630,4607.469,4564.565999999999,4621.77,4564.565999999999,14.301000000000386,0.31016390256937393,tp,42.90300000000116,14.301000000000386,85.66600000000231,Friday,2026-05-15,4,30,3.0,2026,4,0.6539192699004338,56.01864817529208
h05_r60_t2,1778803200000000000,-1,1778824885000000000,1778878675000000000,10757,4556.842000000001,4539.982,4606.679,4457.1680000000015,49.836999999999534,1.0931602304372976,session_end,16.860000000000582,49.836999999999534,33.580000000001164,Friday,2026-05-15,5,60,2.0,2026,6,0.6539192699004338,21.95860908325733
h06_r60_t3,1778803200000000000,1,1778829065000000000,1778833045000000000,796,4580.752,4556.263,4556.263,4654.219000000002,24.489000000000487,0.5358975183802517,sl,-24.489000000000487,24.489000000000487,-49.118000000000976,Friday,2026-05-15,6,60,3.0,2026,7,0.6539192699004338,-32.119206698970146
h13_r30_t3,1778803200000000000,-1,1778852225000000000,1778854795000000000,514,4536.130999999999,4557.857,4557.857,4470.952999999998,21.726000000000568,0.47760430199998877,sl,-21.726000000000568,21.726000000000568,-43.592000000001136,Friday,2026-05-15,13,30,3.0,2026,13,0.6539192699004338,-28.505648813500454
h14_r15_t2,1778803200000000000,1,1778854635000000000,1778878675000000000,4807,4550.729,4539.882,4525.66,4600.867000000001,25.069000000000415,0.5517523402539619,session_end,-10.847000000000662,25.069000000000415,-21.834000000001325,Friday,2026-05-15,14,15,2.0,2026,14,0.6539192699004338,-14.277673339006938
h00_r30_t1,1779062400000000000,-1,1779064385000000000,1779064820000000000,87,4514.478,4486.1,4542.856,4486.1,28.3779999999997,0.6283896237102425,tp,28.3779999999997,28.3779999999997,56.6159999999994,Monday,2026-05-18,0,30,1.0,2026,0,0.6468019527784957,36.61933935850693
h01_r60_t3,1779062400000000000,1,1779069780000000000,1779148795000000000,15043,4535.8,4581.966,4489.58,4674.460000000001,46.220000000000255,1.0212827638536663,session_end,46.16600000000017,46.220000000000255,92.19200000000033,Monday,2026-05-18,1,60,3.0,2026,2,0.6468019527784957,59.6299656305553
h02_r15_t3,1779062400000000000,1,1779071015000000000,1779146545000000000,14346,4538.8099999999995,4588.915999999997,4522.108,4588.915999999997,16.701999999999316,0.36813448039410174,tp,50.10599999999795,16.701999999999316,100.0719999999959,Monday,2026-05-18,2,15,3.0,2026,2,0.6468019527784957,64.72676501844697
h04_r30_t3,1779062400000000000,1,1779082045000000000,1779084000000000000,391,4550.130999999999,4530.016,4530.016,4610.475999999999,20.11499999999978,0.4437476257351073,sl,-20.11499999999978,20.11499999999978,-40.369999999999564,Monday,2026-05-18,4,30,3.0,2026,5,0.6468019527784957,-26.11139483366759
h05_r60_t2,1779062400000000000,-1,1779084000000000000,1779089400000000000,1080,4530.23,4552.423,4552.423,4485.843999999999,22.19300000000021,0.48978033485500494,sl,-22.19300000000021,22.19300000000021,-44.52600000000042,Monday,2026-05-18,5,60,2.0,2026,6,0.6468019527784957,-28.799503749415575
h06_r60_t3,1779062400000000000,1,1779087695000000000,1779148795000000000,11460,4548.415,4581.966,4529.754,4604.398,18.661000000000058,0.41042990338478885,session_end,33.551000000000386,18.661000000000058,66.96200000000077,Monday,2026-05-18,6,60,3.0,2026,7,0.6468019527784957,43.31115236195413
h13_r30_t3,1779062400000000000,1,1779111205000000000,1779113150000000000,389,4577.099,4561.805,4561.805,4622.981,15.293999999999869,0.33450536337159426,sl,-15.293999999999869,15.293999999999869,-30.72799999999974,Monday,2026-05-18,13,30,3.0,2026,13,0.6468019527784957,-19.874930404977448
h14_r15_t2,1779062400000000000,-1,1779114100000000000,1779143995000000000,5222,4559.6849999999995,4575.825,4575.825,4527.404999999999,16.140000000000327,0.3535980352743688,sl,-16.140000000000327,16.140000000000327,-32.420000000000655,Monday,2026-05-18,14,15,2.0,2026,14,0.6468019527784957,-20.969319309079257
h00_r30_t1,1779148800000000000,-1,1779151185000000000,1779159480000000000,1659,4568.803,4548.039,4589.567,4548.039,20.764000000000124,0.4539720366868201,tp,20.764000000000124,20.764000000000124,41.38800000000025,Tuesday,2026-05-19,0,30,1.0,2026,0,0.6278822338910469,25.986789896282804
h01_r60_t3,1779148800000000000,-1,1779156705000000000,1779197335000000000,8126,4554.041,4498.934000000001,4572.41,4498.934000000001,18.368999999999687,0.4024948589821757,tp,55.10699999999906,18.368999999999687,110.07399999999812,Tuesday,2026-05-19,1,60,3.0,2026,2,0.6278822338910469,69.11350901332192
h02_r15_t3,1779148800000000000,-1,1779156910000000000,1779195970000000000,7812,4553.014,4520.443,4563.871,4520.443,10.856999999999971,0.23836476109514682,tp,32.57099999999991,10.856999999999971,65.00199999999982,Tuesday,2026-05-19,2,15,3.0,2026,2,0.6278822338910469,40.813600967385725
h04_r30_t3,1779148800000000000,-1,1779165030000000000,1779167450000000000,484,4538.327,4545.909,4545.909,4515.581000000002,7.581999999999425,0.16698568376363587,sl,-7.581999999999425,7.581999999999425,-15.303999999998851,Tuesday,2026-05-19,4,30,3.0,2026,4,0.6278822338910469,-9.60910970746786
h05_r60_t2,1779148800000000000,1,1779171525000000000,1779187420000000000,3179,4546.577,4530.873,4530.873,4577.9850000000015,15.704000000000633,0.3458217318040741,sl,-15.704000000000633,15.704000000000633,-31.548000000001267,Tuesday,2026-05-19,5,60,2.0,2026,6,0.6278822338910469,-19.808428714795543
h06_r60_t3,1779148800000000000,1,1779174550000000000,1779187350000000000,2560,4553.878000000001,4533.596,4533.596,4614.724000000004,20.282000000001062,0.4459501473381527,sl,-20.282000000001062,20.282000000001062,-40.704000000002125,Tuesday,2026-05-19,6,60,3.0,2026,7,0.6278822338910469,-25.557318448302507
h13_r30_t3,1779148800000000000,-1,1779197410000000000,1779235195000000000,6787,4491.008,4489.656,4537.627,4351.150999999998,46.6190000000006,1.037755106356611,session_end,1.3519999999998618,46.6190000000006,2.5639999999997234,Tuesday,2026-05-19,13,30,3.0,2026,13,0.6278822338910469,1.6098900476964706
h14_r15_t2,1779148800000000000,-1,1779200100000000000,1779235195000000000,6249,4492.23,4489.656,4514.38,4447.9299999999985,22.150000000000546,0.4929967749330736,session_end,2.5739999999996144,22.150000000000546,5.007999999999229,Tuesday,2026-05-19,14,15,2.0,2026,14,0.6278822338910469,3.144434227325879
h00_r30_t1,1779235200000000000,1,1779237000000000000,1779240420000000000,684,4502.322,4479.633,4479.633,4525.011,22.689000000000306,0.5039584359230543,sl,-22.689000000000306,22.689000000000306,-45.51800000000061,Wednesday,2026-05-20,0,30,1.0,2026,0,0.629865287431711,-28.670208153317006
h01_r60_t3,1779235200000000000,-1,1779246370000000000,1779286895000000000,8105,4456.321,4506.3279999999995,4506.3279999999995,4306.300000000001,50.00699999999961,1.1158510788323137,sl,-50.00699999999961,50.00699999999961,-100.15399999999921,Wednesday,2026-05-20,1,60,3.0,2026,3,0.629865287431711,-63.08352799743509
h02_r15_t3,1779235200000000000,1,1779243835000000000,1779244260000000000,85,4487.126,4476.262000000001,4476.262000000001,4519.717999999999,10.863999999999578,0.24242343099221067,sl,-10.863999999999578,10.863999999999578,-21.867999999999157,Wednesday,2026-05-20,2,15,3.0,2026,2,0.629865287431711,-13.773894105556124
h04_r30_t3,1779235200000000000,-1,1779251670000000000,1779253305000000000,327,4462.33,4470.652,4470.652,4437.364,8.322000000000116,0.18636231817525528,sl,-8.322000000000116,8.322000000000116,-16.784000000000233,Wednesday,2026-05-20,4,30,3.0,2026,4,0.629865287431711,-10.571658984253984
h05_r60_t2,1779235200000000000,-1,1779258965000000000,1779260475000000000,302,4461.729,4479.0560000000005,4479.0560000000005,4427.075,17.327000000000226,0.38739585117310327,sl,-17.327000000000226,17.327000000000226,-34.79400000000045,Wednesday,2026-05-20,5,60,2.0,2026,6,0.629865287431711,-21.915532810899236
h06_r60_t3,1779235200000000000,1,1779260475000000000,1779288910000000000,5687,4478.86,4530.145,4461.513,4530.145,17.095000000000255,0.3820686328916115,tp,51.285000000000764,17.346999999999753,102.43000000000153,Wednesday,2026-05-20,6,60,3.0,2026,7,0.629865287431711,64.51710139163112
h13_r30_t3,1779235200000000000,-1,1779283800000000000,1779286895000000000,619,4489.469,4506.246,4506.246,4439.138,16.777000000000044,0.3736900967112742,sl,-16.777000000000044,16.777000000000044,-33.69400000000009,Wednesday,2026-05-20,13,30,3.0,2026,13,0.629865287431711,-21.222680994724126
h14_r15_t2,1779235200000000000,1,1779286560000000000,1779287455000000000,179,4485.3369999999995,4521.409,4467.3009999999995,4521.409,18.036000000000058,0.40284681993131455,tp,36.072000000000116,18.036000000000058,72.00400000000023,Wednesday,2026-05-20,14,15,2.0,2026,14,0.629865287431711,45.352820156233065
h00_r30_t1,1779321600000000000,1,1779325835000000000,1779327660000000000,365,4553.614,4570.010999999999,4537.217000000001,4570.010999999999,16.396999999999025,0.3608832252136044,tp,16.396999999999025,16.396999999999025,32.65399999999805,Thursday,2026-05-21,0,30,1.0,2026,1,0.6152773915068009,20.09126794226188
h01_r60_t3,1779321600000000000,-1,1779330590000000000,1779407995000000000,14715,4539.974,4535.503,4571.1720000000005,4446.379999999999,31.19800000000032,0.6839724244978744,session_end,4.471000000000458,31.19800000000032,8.802000000000916,Thursday,2026-05-21,1,60,3.0,2026,2,0.6152773915068009,5.415671600043425
h02_r15_t3,1779321600000000000,-1,1779329790000000000,1779359980000000000,6038,4550.718,4508.270999999999,4564.867,4508.270999999999,14.149000000000342,0.31082903853674504,tp,42.447000000001026,14.149000000000342,84.75400000000205,Thursday,2026-05-21,2,15,3.0,2026,2,0.6152773915068009,52.14722003976867
h04_r30_t3,1779321600000000000,1,1779337800000000000,1779340735000000000,587,4540.096,4527.262000000001,4527.262000000001,4578.597999999996,12.833999999998923,0.28269918022962476,sl,-12.833999999998923,12.833999999998923,-25.807999999997847,Thursday,2026-05-21,4,30,3.0,2026,4,0.6152773915068009,-15.879078920006194
h05_r60_t2,1779321600000000000,-1,1779347180000000000,1779354785000000000,1521,4518.304,4540.608,4540.608,4473.696,22.304000000000087,0.4925648197326291,sl,-22.304000000000087,22.304000000000087,-44.748000000000175,Thursday,2026-05-21,5,60,2.0,2026,7,0.6152773915068009,-27.532432715146438
h06_r60_t3,1779321600000000000,-1,1779347175000000000,1779354785000000000,1522,4518.816,4540.025,4540.025,4455.189,21.208999999999833,0.4690382559534803,sl,-21.208999999999833,21.208999999999833,-42.557999999999666,Thursday,2026-05-21,6,60,3.0,2026,7,0.6152773915068009,-26.18497522774623
h13_r30_t3,1779321600000000000,-1,1779370230000000000,1779371580000000000,270,4495.608,4512.844,4512.844,4443.900000000001,17.235999999999876,0.3829790732466337,sl,-17.235999999999876,17.235999999999876,-34.61199999999975,Thursday,2026-05-21,13,30,3.0,2026,13,0.6152773915068009,-21.295981074833243
h14_r15_t2,1779321600000000000,-1,1779372980000000000,1779376440000000000,692,4502.831,4515.619000000001,4515.619000000001,4477.254999999999,12.788000000000466,0.28365943743245325,sl,-12.788000000000466,12.788000000000466,-25.716000000000932,Thursday,2026-05-21,14,15,2.0,2026,14,0.6152773915068009,-15.822473399989466
h00_r30_t1,1779408000000000000,1,1779409810000000000,1779411115000000000,261,4537.614,4530.24,4530.24,4544.987999999999,7.373999999999796,0.1625580024985477,sl,-7.373999999999796,7.373999999999796,-14.887999999999593,Friday,2026-05-22,0,30,1.0,2026,0,0.6216146534434986,-9.254598960466556
h01_r60_t3,1779408000000000000,-1,1779417060000000000,1779444490000000000,5486,4521.0,4536.525,4536.525,4474.425000000001,15.524999999999636,0.34299507942903606,sl,-15.524999999999636,15.524999999999636,-31.189999999999273,Friday,2026-05-22,1,60,3.0,2026,2,0.6216146534434986,-19.388161040902272
h02_r15_t3,1779408000000000000,-1,1779417035000000000,1779421625000000000,918,4521.522,4529.632,4529.632,4497.192000000001,8.109999999999673,0.1791129953434966,sl,-8.109999999999673,8.109999999999673,-16.359999999999346,Friday,2026-05-22,2,15,3.0,2026,2,0.6216146534434986,-10.16961573033523
h04_r30_t3,1779408000000000000,-1,1779424625000000000,1779428280000000000,731,4527.644,4533.251,4533.251,4510.823,5.606999999999971,0.1237153254538263,sl,-5.606999999999971,5.606999999999971,-11.353999999999942,Friday,2026-05-22,4,30,3.0,2026,4,0.6216146534434986,-7.057812775197448
h05_r60_t2,1779408000000000000,1,1779443655000000000,1779458430000000000,2955,4534.407,4507.352,4507.352,4588.517000000001,27.05500000000029,0.5997149386763555,sl,-27.05500000000029,27.05500000000029,-54.25000000000058,Friday,2026-05-22,5,60,2.0,2026,9,0.6216146534434986,-33.722594949310164
h06_r60_t3,1779408000000000000,1,1779437435000000000,1779458410000000000,4195,4529.192,4510.116,4510.116,4586.42,19.076000000000022,0.42139668392001456,sl,-19.076000000000022,19.076000000000022,-38.292000000000044,Friday,2026-05-22,6,60,3.0,2026,8,0.6216146534434986,-23.80286830965848
h13_r30_t3,1779408000000000000,-1,1779456600000000000,1779483475000000000,5371,4520.777,4508.012,4534.43,4479.817999999999,13.653000000000247,0.30190016000510017,session_end,12.765000000000327,13.653000000000247,25.390000000000654,Friday,2026-05-22,13,30,3.0,2026,13,0.6216146534434986,15.782796050930838
h14_r15_t2,1779408000000000000,-1,1779459845000000000,1779463125000000000,656,4492.1759999999995,4513.955,4513.955,4448.617999999999,21.77900000000045,0.4841871618259908,sl,-21.77900000000045,21.77900000000045,-43.6980000000009,Friday,2026-05-22,14,15,2.0,2026,14,0.6216146534434986,-27.163317126174565
h00_r30_t1,1779667200000000000,1,1779670170000000000,1779671250000000000,216,4575.784,4566.17,4566.17,4585.397999999999,9.613999999999578,0.21025067154903346,sl,-9.613999999999578,9.613999999999578,-19.367999999999157,Monday,2026-05-25,0,30,1.0,2026,0,0.623037800338165,-12.066996116949054
h01_r60_t3,1779667200000000000,-1,1779675390000000000,1779709530000000000,6826,4560.206,4576.541,4576.541,4511.201,16.335000000000036,0.35798259549325523,sl,-16.335000000000036,16.335000000000036,-32.81000000000007,Monday,2026-05-25,1,60,3.0,2026,2,0.623037800338165,-20.44187022909524
h02_r15_t3,1779667200000000000,-1,1779675335000000000,1779677025000000000,338,4561.46,4568.5380000000005,4568.5380000000005,4540.225999999999,7.078000000000429,0.15513972109482504,sl,-7.078000000000429,7.078000000000429,-14.29600000000086,Monday,2026-05-25,2,15,3.0,2026,2,0.623037800338165,-8.906948393634943
h04_r30_t3,1779667200000000000,1,1779685365000000000,1779686460000000000,219,4566.198,4559.514999999999,4559.514999999999,4586.247000000003,6.683000000000902,0.14639373716072165,sl,-6.683000000000902,6.683000000000902,-13.506000000001805,Monday,2026-05-25,4,30,3.0,2026,5,0.623037800338165,-8.414748531368382
h05_r60_t2,1779667200000000000,-1,1779689110000000000,1779702295000000000,2636,4552.061,4566.3240000000005,4566.3240000000005,4523.534999999998,14.26300000000083,0.3132128017799927,sl,-14.26300000000083,14.26300000000083,-28.66600000000166,Monday,2026-05-25,5,60,2.0,2026,6,0.623037800338165,-17.860001584494874
h06_r60_t3,1779667200000000000,1,1779692555000000000,1779753595000000000,9646,4563.514,4559.798,4550.455,4602.691000000001,13.059000000000196,0.286228045219608,session_end,-3.7160000000003492,13.059000000000196,-7.572000000000698,Monday,2026-05-25,6,60,3.0,2026,7,0.623037800338165,-4.717642224161021
h13_r30_t3,1779667200000000000,-1,1779716865000000000,1779721855000000000,998,4560.532,4571.619000000001,4571.619000000001,4527.270999999999,11.087000000000444,0.2430264431270654,sl,-11.087000000000444,11.087000000000444,-22.31400000000089,Monday,2026-05-25,13,30,3.0,2026,13,0.623037800338165,-13.902465476746368
h14_r15_t2,1779667200000000000,1,1779718900000000000,1779751995000000000,4059,4570.071,4562.472,4562.472,4585.269,7.59900000000016,0.16636676570441097,sl,-7.59900000000016,7.59900000000016,-15.33800000000032,Monday,2026-05-25,14,15,2.0,2026,14,0.623037800338165,-9.556153781586975
h00_r30_t1,1779753600000000000,-1,1779756755000000000,1779781085000000000,4866,4541.091,4521.786000000001,4560.396,4521.786000000001,19.30499999999938,0.42435379742242996,tp,19.30499999999938,19.30499999999938,38.46999999999876,Tuesday,2026-05-26,0,30,1.0,2026,0,0.625783449441752,24.073889300023424
h01_r60_t3,1779753600000000000,-1,1779770220000000000,1779839995000000000,13162,4527.751,4519.938,4550.303,4460.095000000001,22.55199999999968,0.49707249164859324,session_end,7.813000000000102,22.55199999999968,15.486000000000203,Tuesday,2026-05-26,1,60,3.0,2026,4,0.625783449441752,9.6908824980551
h02_r15_t3,1779753600000000000,-1,1779762635000000000,1779765635000000000,600,4535.42,4539.719,4539.719,4522.523,4.298999999999978,0.09471787556992617,sl,-4.298999999999978,4.298999999999978,-8.737999999999957,Tuesday,2026-05-26,2,15,3.0,2026,2,0.625783449441752,-5.468095781222003
h04_r30_t3,1779753600000000000,-1,1779769800000000000,1779798675000000000,5775,4532.772,4501.301999999998,4543.262000000001,4501.301999999998,10.490000000000691,0.23142571477234442,tp,31.470000000002074,10.490000000000691,62.80000000000415,Tuesday,2026-05-26,4,30,3.0,2026,4,0.625783449441752,39.299200624944625
h05_r60_t2,1779753600000000000,1,1779776715000000000,1779779870000000000,631,4535.253000000001,4522.945,4522.945,4559.869000000002,12.308000000000902,0.27186271683803653,sl,-12.308000000000902,12.308000000000902,-24.756000000001805,Tuesday,2026-05-26,5,60,2.0,2026,6,0.625783449441752,-15.491895074381143
h06_r60_t3,1779753600000000000,-1,1779779420000000000,1779782250000000000,566,4527.046,4536.446,4536.446,4498.846000000001,9.399999999999636,0.20744809273546874,sl,-9.399999999999636,9.399999999999636,-18.939999999999273,Tuesday,2026-05-26,6,60,3.0,2026,7,0.625783449441752,-11.852338532426328
h13_r30_t3,1779753600000000000,1,1779802220000000000,1779803600000000000,276,4527.7119999999995,4516.419,4516.419,4561.5909999999985,11.292999999999665,0.24970149913765677,sl,-11.292999999999665,11.292999999999665,-22.72599999999933,Tuesday,2026-05-26,13,30,3.0,2026,13,0.625783449441752,-14.221554672012838
h14_r15_t2,1779753600000000000,1,1779805805000000000,1779808630000000000,565,4520.18,4507.811,4507.811,4544.9180000000015,12.369000000000597,0.2741812744098274,sl,-12.369000000000597,12.369000000000597,-24.878000000001194,Tuesday,2026-05-26,14,15,2.0,2026,14,0.625783449441752,-15.568240655212653
h00_r30_t1,1779840000000000000,-1,1779843910000000000,1779848160000000000,850,4513.961,4502.0740000000005,4525.848,4502.0740000000005,11.886999999999716,0.2631016871309857,tp,11.886999999999716,11.886999999999716,23.633999999999432,Wednesday,2026-05-27,0,30,1.0,2026,1,0.6337138345812511,14.977192766492928
h01_r60_t3,1779840000000000000,-1,1779847280000000000,1779878385000000000,6219,4506.924,4463.979000000001,4521.239,4463.979000000001,14.3149999999996,0.31753749726326824,tp,42.9449999999988,14.3149999999996,85.7499999999976,Wednesday,2026-05-27,1,60,3.0,2026,2,0.6337138345812511,54.340961315340756
h02_r15_t3,1779840000000000000,-1,1779848160000000000,1779851400000000000,648,4502.155,4509.818,4509.818,4479.165999999998,7.663000000000466,0.1701340291148427,sl,-7.663000000000466,7.663000000000466,-15.466000000000932,Wednesday,2026-05-27,2,15,3.0,2026,2,0.6337138345812511,-9.80101816563422
h04_r30_t3,1779840000000000000,1,1779856815000000000,1779859985000000000,634,4503.535,4495.848,4495.848,4526.596,7.686999999999898,0.17082768870825862,sl,-7.686999999999898,7.686999999999898,-15.513999999999797,Wednesday,2026-05-27,4,30,3.0,2026,4,0.6337138345812511,-9.831436429693401
h05_r60_t2,1779840000000000000,-1,1779862695000000000,1779878910000000000,3242,4491.757,4447.257,4514.007,4447.257,22.25,0.4946774925075813,tp,44.5,22.25,88.86,Wednesday,2026-05-27,5,60,2.0,2026,6,0.6337138345812511,56.31181134088997
h06_r60_t3,1779840000000000000,-1,1779868170000000000,1779887215000000000,3808,4479.927,4421.660999999998,4499.349,4421.660999999998,19.42200000000048,0.43301818266135794,tp,58.26600000000144,19.42200000000048,116.39200000000288,Wednesday,2026-05-27,6,60,3.0,2026,7,0.6337138345812511,73.7592206345828
h13_r30_t3,1779840000000000000,1,1779890765000000000,1779926395000000000,6352,4439.307,4447.245,4401.479,4552.790999999998,37.82799999999952,0.8586952771305648,session_end,7.938000000000102,37.82799999999952,15.736000000000203,Wednesday,2026-05-27,13,30,3.0,2026,14,0.6337138345812511,9.972120900970696
h14_r15_t2,1779840000000000000,1,1779891700000000000,1779926395000000000,6165,4455.646,4447.245,4426.106,4514.726,29.539999999999964,0.6641231842840658,session_end,-8.40099999999984,29.539999999999964,-16.94199999999968,Wednesday,2026-05-27,14,15,2.0,2026,14,0.6337138345812511,-10.736379785475354
h00_r30_t1,1779926400000000000,-1,1779928270000000000,1779929175000000000,181,4443.995,4454.195,4454.195,4433.795,10.199999999999818,0.22939602051879524,sl,-10.199999999999818,10.199999999999818,-20.539999999999637,Thursday,2026-05-28,0,30,1.0,2026,0,0.6329461728978626,-13.000714391321868
h01_r60_t3,1779926400000000000,-1,1779933675000000000,1779977585000000000,8782,4406.905,4459.061,4459.061,4250.437,52.15599999999995,1.1826929007586493,sl,-52.15599999999995,52.15599999999995,-104.4519999999999,Thursday,2026-05-28,1,60,3.0,2026,2,0.6329461728978626,-66.11249365152747
h02_r15_t3,1779926400000000000,-1,1779936355000000000,1779972670000000000,7263,4396.4259999999995,4412.8240000000005,4412.8240000000005,4347.231999999996,16.398000000001048,0.37245766638625316,sl,-16.398000000001048,16.398000000001048,-32.936000000002096,Thursday,2026-05-28,2,15,3.0,2026,2,0.6329461728978626,-20.84671515056533
h04_r30_t3,1779926400000000000,1,1779946235000000000,1779972990000000000,5351,4382.141,4429.405999999997,4366.386,4429.405999999997,15.7549999999992,0.3606387987832177,tp,47.2649999999976,15.7549999999992,94.3899999999952,Thursday,2026-05-28,4,30,3.0,2026,5,0.6329461728978626,59.74378925982621
h05_r60_t2,1779926400000000000,1,1779952865000000000,1779977580000000000,4943,4395.859,4453.179,4367.1990000000005,4453.179,28.659999999999854,0.6531114516689516,tp,57.31999999999971,28.659999999999854,114.49999999999942,Thursday,2026-05-28,5,60,2.0,2026,7,0.6329461728978626,72.4723367968049
h06_r60_t3,1779926400000000000,1,1779952125000000000,1779977370000000000,5049,4390.886,4440.725000000001,4374.273,4440.725000000001,16.613000000000284,0.37897054509437617,tp,49.83900000000085,16.613000000000284,99.5380000000017,Thursday,2026-05-28,6,60,3.0,2026,7,0.6329461728978626,63.00219615790852
h13_r30_t3,1779926400000000000,-1,1779975070000000000,1779977365000000000,459,4425.0509999999995,4439.276,4439.276,4382.375999999998,14.225000000000364,0.3211857749812056,sl,-14.225000000000364,14.225000000000364,-28.590000000000728,Thursday,2026-05-28,13,30,3.0,2026,13,0.6329461728978626,-18.09593108315035
