,TUNED,TUNED,TUNED,TUNED,TUNED,TUNED,TUNED,TUNED,TUNED,TUNED,TUNED,TUNED,TUNED,TUNED,TUNED,TUNED,TUNED,TUNED,ORIGINAL,ORIGINAL,ORIGINAL,ORIGINAL,ORIGINAL,ORIGINAL,ORIGINAL,ORIGINAL,ORIGINAL,ORIGINAL,ORIGINAL,ORIGINAL,ORIGINAL,ORIGINAL,ORIGINAL,ORIGINAL,ORIGINAL,ORIGINAL
,none,none,none,real,real,real,fomc_wed,fomc_wed,fomc_wed,fomc_all,fomc_all,fomc_all,am_all,am_all,am_all,all_all,all_all,all_all,none,none,none,real,real,real,fomc_wed,fomc_wed,fomc_wed,fomc_all,fomc_all,fomc_all,am_all,am_all,am_all,all_all,all_all,all_all
,close,trough,trades,close,trough,trades,close,trough,trades,close,trough,trades,close,trough,trades,close,trough,trades,close,trough,trades,close,trough,trades,close,trough,trades,close,trough,trades,close,trough,trades,close,trough,trades
xt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-01-19,-4494.500000000175,-4596.700000000052,7.0,-4494.500000000175,-4596.700000000052,7.0,-4494.500000000175,-5601.0500000000575,7.0,-3487.9000000001033,-6104.350000000093,7.0,-3685.3500000001295,-4351.95000000003,7.0,-3182.050000000094,-4200.850000000046,7.0,-4639.700000000044,-5805.100000000031,8.0,-4639.700000000044,-5805.100000000031,8.0,-4639.700000000044,-5805.100000000031,8.0,-3633.099999999973,-5805.100000000031,8.0,-3845.6499999999833,-5520.750000000069,8.0,-3845.6499999999833,-5520.750000000069,8.0
2026-01-20,21245.64999999991,0.0,7.0,21245.64999999991,0.0,7.0,21245.64999999991,0.0,7.0,20401.24999999987,0.0,7.0,10933.850000000053,0.0,7.0,10933.850000000053,0.0,7.0,15007.69999999988,0.0,8.0,15007.69999999988,0.0,8.0,15007.69999999988,0.0,8.0,15007.69999999988,0.0,8.0,12630.799999999948,0.0,8.0,12630.799999999948,0.0,8.0
2026-01-21,-6157.600000000388,-8768.800000000247,7.0,-6157.600000000388,-8768.800000000247,7.0,-2862.6500000003252,-2926.0500000002685,7.0,-2862.6500000003252,-2926.0500000002685,7.0,2921.799999999599,-178.50000000025466,7.0,1647.8999999996413,-178.50000000025466,7.0,-9392.40000000023,-12003.60000000009,8.0,-9392.40000000023,-12003.60000000009,8.0,-6097.450000000168,-6440.800000000148,8.0,-6097.450000000168,-6440.800000000148,8.0,-3523.250000000211,-4612.600000000046,7.0,-4797.150000000169,-4797.150000000169,7.0
2026-01-22,30814.299999999435,-4040.800000000032,7.0,30814.299999999435,-4040.800000000032,7.0,30814.299999999435,-4040.800000000032,7.0,28934.999999999833,-4040.800000000032,7.0,10841.24999999965,-4040.800000000032,7.0,9511.999999999876,-4040.800000000032,7.0,11384.999999999622,-6537.400000000125,8.0,11384.999999999622,-6537.400000000125,8.0,11384.999999999622,-6537.400000000125,8.0,10834.949999999793,-6537.400000000125,8.0,-2143.000000000171,-4602.50000000008,8.0,-2143.000000000171,-4602.50000000008,8.0
2026-01-23,803.850000000155,-4193.500000000036,6.0,803.850000000155,-4193.500000000036,6.0,803.850000000155,-4193.500000000036,6.0,-1089.8499999998348,-4193.500000000036,6.0,4577.600000000173,-4193.500000000036,6.0,2683.9000000001834,-4193.500000000036,6.0,1788.9500000002736,-2493.9999999999272,7.0,1788.9500000002736,-2493.9999999999272,7.0,1788.9500000002736,-2493.9999999999272,7.0,-104.74999999971624,-2493.9999999999272,7.0,5562.700000000292,-2493.9999999999272,7.0,3669.000000000302,-2493.9999999999272,7.0
2026-01-26,-18740.70000000019,-18740.70000000019,6.0,-18740.70000000019,-18740.70000000019,6.0,-18740.70000000019,-18740.70000000019,6.0,-10886.300000000112,-11232.550000000138,6.0,-12923.900000000132,-12923.900000000132,6.0,-12923.900000000132,-12923.900000000132,6.0,-10114.599999999904,-10114.599999999904,7.0,-10114.599999999904,-10114.599999999904,7.0,-10114.599999999904,-10114.599999999904,7.0,-2260.199999999826,-4981.899999999976,7.0,-2570.1999999998334,-5522.79999999997,6.0,-2570.1999999998334,-5522.79999999997,6.0
2026-01-27,23612.05000000007,-9293.199999999822,7.0,23612.05000000007,-9293.199999999822,7.0,23612.05000000007,-9293.199999999822,7.0,-2304.0499999997555,-9293.199999999822,7.0,12441.200000000277,-3461.4999999998545,7.0,2821.650000000296,-3461.4999999998545,7.0,193.9500000001717,-9775.899999999841,8.0,193.9500000001717,-9775.899999999841,8.0,193.9500000001717,-9775.899999999841,8.0,-7960.349999999795,-9775.899999999841,8.0,-2081.1499999997577,-2081.1499999997577,8.0,-2081.1499999997577,-2081.1499999997577,8.0
2026-01-28,30204.700000000026,0.0,7.0,12931.90000000002,0.0,7.0,12931.90000000002,0.0,7.0,12931.90000000002,0.0,7.0,14034.500000000186,0.0,7.0,14034.500000000186,0.0,7.0,17321.69999999973,0.0,8.0,5597.949999999713,0.0,8.0,5597.949999999713,0.0,8.0,5597.949999999713,0.0,8.0,6149.249999999796,0.0,8.0,6149.249999999796,0.0,8.0
2026-01-29,-1155.199999999535,-30839.099999999926,7.0,-1155.199999999535,-30839.099999999926,7.0,-1155.199999999535,-30839.099999999926,7.0,-1155.199999999535,-30839.099999999926,7.0,-2394.6999999998516,-23404.44999999996,7.0,-2394.6999999998516,-23404.44999999996,7.0,-21928.599999999693,-34087.49999999993,8.0,-21928.599999999693,-34087.49999999993,8.0,-21928.599999999693,-34087.49999999993,8.0,-21928.599999999693,-34087.49999999993,8.0,-23168.10000000001,-23168.10000000001,8.0,-23168.10000000001,-23168.10000000001,8.0
2026-01-30,80777.19999999975,0.0,5.0,80777.19999999975,0.0,5.0,80777.19999999975,0.0,5.0,80777.19999999975,0.0,5.0,80777.19999999975,0.0,5.0,80777.19999999975,0.0,5.0,15522.799999999923,-520.2000000000808,6.0,15522.799999999923,-520.2000000000808,6.0,15522.799999999923,-520.2000000000808,6.0,15522.799999999923,-520.2000000000808,6.0,15522.799999999923,-520.2000000000808,6.0,15522.799999999923,-520.2000000000808,6.0
2026-02-02,22505.60000000011,0.0,1.0,22505.60000000011,0.0,1.0,22505.60000000011,0.0,1.0,22505.60000000011,0.0,1.0,22505.60000000011,0.0,1.0,22505.60000000011,0.0,1.0,-3148.2499999999127,-9012.799999999937,3.0,-3148.2499999999127,-9012.799999999937,3.0,-3148.2499999999127,-9012.799999999937,3.0,-2379.2499999999527,-9012.799999999937,3.0,-9012.799999999937,-9012.799999999937,2.0,-9012.799999999937,-9012.799999999937,2.0
2026-02-03,1789.5499999998792,-15535.400000000176,6.0,1789.5499999998792,-15535.400000000176,6.0,1789.5499999998792,-15535.400000000176,6.0,-1141.0500000000793,-15535.400000000176,6.0,92.44999999992433,-15535.400000000176,6.0,92.44999999992433,-15535.400000000176,6.0,-7977.050000000105,-20595.90000000007,8.0,-7977.050000000105,-20595.90000000007,8.0,-7977.050000000105,-20595.90000000007,8.0,-10907.650000000063,-20595.90000000007,8.0,-9674.15000000006,-20595.90000000007,8.0,-9674.15000000006,-20595.90000000007,8.0
2026-02-04,-24694.4499999998,-24694.4499999998,7.0,-24694.4499999998,-24694.4499999998,7.0,-19670.049999999832,-24683.899999999896,7.0,-19670.049999999832,-24683.899999999896,7.0,-8147.449999999866,-10809.29999999992,7.0,-3123.0499999998974,-10809.29999999992,7.0,-8629.299999999745,-13590.499999999814,8.0,-8629.299999999745,-13590.499999999814,8.0,-8629.299999999745,-13590.499999999814,8.0,-8629.299999999745,-13590.499999999814,8.0,828.1500000000742,-4133.049999999996,7.0,828.1500000000742,-4133.049999999996,7.0
2026-02-05,558.6499999995867,-15862.300000000378,6.0,558.6499999995867,-15862.300000000378,6.0,558.6499999995867,-15862.300000000378,6.0,-8236.550000000345,-15862.300000000378,6.0,-8189.75000000036,-9436.700000000317,6.0,-8189.75000000036,-9436.700000000317,6.0,339.89999999980137,-28987.800000000145,8.0,339.89999999980137,-28987.800000000145,8.0,339.89999999980137,-28987.800000000145,8.0,-17250.500000000062,-28987.800000000145,8.0,-17156.900000000092,-18742.400000000114,8.0,-17156.900000000092,-18742.400000000114,8.0
2026-02-06,44680.80000000003,0.0,5.0,44680.80000000003,0.0,5.0,44680.80000000003,0.0,5.0,45448.80000000006,0.0,5.0,33482.10000000012,0.0,5.0,33674.10000000012,0.0,5.0,43418.199999999866,0.0,7.0,43418.199999999866,0.0,7.0,43418.199999999866,0.0,7.0,43802.19999999988,0.0,7.0,35952.39999999992,0.0,7.0,35952.39999999992,0.0,7.0
2026-02-09,-10868.29999999984,-17989.399999999805,7.0,-10868.29999999984,-17989.399999999805,7.0,-10868.29999999984,-17989.399999999805,7.0,-12400.899999999932,-17989.399999999805,7.0,-12787.849999999911,-15361.549999999952,7.0,-13554.149999999958,-15361.549999999952,7.0,-4948.249999999694,-14403.399999999776,8.0,-4948.249999999694,-14403.399999999776,8.0,-4948.249999999694,-14403.399999999776,8.0,-5714.549999999741,-14403.399999999776,8.0,-6867.799999999766,-9931.799999999861,8.0,-6867.799999999766,-9931.799999999861,8.0
2026-02-10,-16903.149999999845,-16903.149999999845,7.0,-16903.149999999845,-16903.149999999845,7.0,-16903.149999999845,-16903.149999999845,7.0,-15301.949999999873,-16218.49999999985,7.0,-10578.849999999988,-10578.849999999988,7.0,-8977.650000000016,-9993.349999999973,7.0,-12433.600000000075,-12433.600000000075,8.0,-12433.600000000075,-12433.600000000075,8.0,-12433.600000000075,-12433.600000000075,8.0,-12433.600000000075,-12433.600000000075,8.0,-7407.950000000095,-7407.950000000095,7.0,-7407.950000000095,-7407.950000000095,7.0
2026-02-11,-3247.8500000004933,-3362.100000000548,7.0,11224.399999999401,-2905.400000000067,7.0,-3129.050000000574,-3362.100000000548,7.0,-3129.050000000574,-3362.100000000548,7.0,11224.399999999401,-2905.400000000067,7.0,11343.19999999932,-2905.400000000067,7.0,-5065.699999999884,-5065.699999999884,8.0,2867.8499999999767,-2793.900000000147,7.0,-5065.699999999884,-5065.699999999884,8.0,-5065.699999999884,-5065.699999999884,8.0,2867.8499999999767,-2793.900000000147,7.0,2867.8499999999767,-2793.900000000147,7.0
2026-02-12,-149.90000000000146,-11732.499999999884,7.0,-149.90000000000146,-11732.499999999884,7.0,-149.90000000000146,-11732.499999999884,7.0,-149.90000000000146,-11732.499999999884,7.0,5243.599999999948,-6893.400000000045,7.0,5243.599999999948,-7231.950000000015,7.0,-8760.199999999946,-12024.199999999859,8.0,-8760.199999999946,-12024.199999999859,8.0,-8760.199999999946,-12024.199999999859,8.0,-8760.199999999946,-12024.199999999859,8.0,-3366.699999999997,-6630.69999999991,8.0,-3366.699999999997,-6630.69999999991,8.0
2026-02-13,5694.550000000232,-10872.39999999995,7.0,-5488.899999999852,-8691.299999999828,7.0,5694.550000000232,-10872.39999999995,7.0,2684.9500000001863,-10872.39999999995,7.0,-5488.899999999852,-8691.299999999828,7.0,-6492.099999999868,-8691.299999999828,7.0,2611.3499999998967,-7909.900000000009,8.0,-7095.900000000005,-7095.900000000005,7.0,2611.3499999998967,-7909.900000000009,8.0,1608.1499999998814,-7909.900000000009,8.0,-7095.900000000005,-7095.900000000005,7.0,-7095.900000000005,-7095.900000000005,7.0
2026-02-16,-9693.549999999708,-9693.549999999708,7.0,-9693.549999999708,-9693.549999999708,7.0,-9693.549999999708,-9693.549999999708,7.0,-9833.549999999672,-9833.549999999672,7.0,-8342.199999999797,-8342.199999999797,7.0,-8488.1999999998,-8488.1999999998,7.0,-5348.499999999654,-5649.3499999997075,8.0,-5348.499999999654,-5551.699999999793,8.0,-5348.499999999654,-5649.3499999997075,8.0,-5342.499999999614,-5795.349999999711,8.0,-3569.549999999668,-4686.099999999955,8.0,-3715.549999999672,-4686.099999999955,8.0
2026-02-17,4643.399999999754,-4139.800000000134,6.0,4643.399999999754,-4139.800000000134,6.0,4643.399999999754,-4139.800000000134,6.0,6143.049999999803,-4139.800000000134,5.0,3733.949999999739,-4139.800000000134,6.0,6726.699999999746,-4139.800000000134,5.0,-3009.949999999866,-7402.400000000089,7.0,-3009.949999999866,-7402.400000000089,7.0,-3009.949999999866,-7402.400000000089,7.0,-1516.8499999998166,-7402.400000000089,7.0,280.20000000012806,-4613.3000000000975,7.0,1773.3000000001775,-4613.3000000000975,7.0
2026-02-18,13227.950000000124,-4339.20000000007,7.0,13833.950000000073,-4339.20000000007,7.0,13833.950000000073,-4339.20000000007,7.0,13833.950000000073,-4339.20000000007,7.0,11798.200000000248,-4339.20000000007,7.0,12404.200000000197,-4339.20000000007,7.0,14536.700000000696,-2295.70000000015,8.0,14536.700000000696,-2295.70000000015,8.0,14536.700000000696,-2295.70000000015,8.0,14536.700000000696,-2295.70000000015,8.0,14536.700000000696,-2295.70000000015,8.0,14536.700000000696,-2295.70000000015,8.0
2026-02-19,7450.799999999777,0.0,7.0,7450.799999999777,0.0,7.0,7450.799999999777,0.0,7.0,4817.199999999844,0.0,7.0,6354.9999999998145,0.0,7.0,5038.199999999848,0.0,7.0,-6081.999999999931,-6081.999999999931,8.0,-6081.999999999931,-6081.999999999931,8.0,-6081.999999999931,-6081.999999999931,8.0,-6081.999999999931,-6081.999999999931,8.0,-6085.349999999886,-6085.349999999886,8.0,-6085.349999999886,-6085.349999999886,8.0
2026-02-20,-695.9000000000051,-7491.100000000122,7.0,-5676.700000000095,-7491.100000000122,7.0,-695.9000000000051,-7491.100000000122,7.0,-695.9000000000051,-7491.100000000122,7.0,-5676.700000000095,-7491.100000000122,7.0,-5676.700000000095,-7491.100000000122,7.0,-927.2000000002263,-2377.1000000001513,8.0,-927.2000000002263,-2377.1000000001513,8.0,-927.2000000002263,-2377.1000000001513,8.0,-927.2000000002263,-2377.1000000001513,8.0,-927.2000000002263,-2377.1000000001513,8.0,-927.2000000002263,-2377.1000000001513,8.0
2026-02-23,-5736.749999999869,-8622.199999999877,7.0,-5736.749999999869,-8622.199999999877,7.0,-5736.749999999869,-8622.199999999877,7.0,-7541.349999999897,-8622.199999999877,7.0,-992.749999999909,-6517.700000000026,7.0,-2797.3499999999367,-6517.700000000026,7.0,-7690.399999999914,-10840.999999999825,8.0,-7690.399999999914,-10840.999999999825,8.0,-7690.399999999914,-10840.999999999825,8.0,-7690.399999999914,-10840.999999999825,8.0,-5716.749999999916,-8867.349999999828,8.0,-5716.749999999916,-8867.349999999828,8.0
2026-02-24,9296.149999999889,0.0,5.0,9296.149999999889,0.0,5.0,9296.149999999889,0.0,5.0,10972.949999999892,0.0,5.0,3561.599999999944,0.0,5.0,5238.399999999947,0.0,5.0,8448.74999999957,-829.0000000001746,6.0,8448.74999999957,-829.0000000001746,6.0,8448.74999999957,-829.0000000001746,6.0,10125.549999999574,-829.0000000001746,6.0,4867.299999999621,-829.0000000001746,6.0,6544.099999999624,-829.0000000001746,6.0
2026-02-25,-8295.950000000015,-8893.500000000065,7.0,-8295.950000000015,-8893.500000000065,7.0,-895.8000000000757,-8893.500000000065,7.0,-895.8000000000757,-8893.500000000065,7.0,-5825.7000000000735,-5825.7000000000735,7.0,-1506.1500000000924,-4104.800000000036,7.0,-7588.500000000073,-7588.500000000073,8.0,-7588.500000000073,-7588.500000000073,8.0,-4507.900000000114,-5668.650000000092,8.0,-4507.900000000114,-5668.650000000092,8.0,-2464.300000000054,-3978.2999999999665,8.0,-2464.300000000054,-3978.2999999999665,8.0
2026-02-26,-4733.499999999571,-5915.199999999786,7.0,-4733.499999999571,-5915.199999999786,7.0,-4733.499999999571,-5915.199999999786,7.0,-4733.499999999571,-5915.199999999786,7.0,-6161.999999999829,-6161.999999999829,7.0,-6161.999999999829,-6161.999999999829,7.0,-3969.799999999719,-4131.399999999936,8.0,-3969.799999999719,-4131.399999999936,8.0,-3969.799999999719,-4131.399999999936,8.0,-3969.799999999719,-4131.399999999936,8.0,-3782.299999999901,-4131.399999999936,8.0,-3782.299999999901,-4131.399999999936,8.0
2026-02-27,3179.649999999834,-9363.100000000268,7.0,3179.649999999834,-9363.100000000268,7.0,3179.649999999834,-9363.100000000268,7.0,-3784.6000000003405,-9363.100000000268,7.0,-1282.2000000003063,-9363.100000000268,7.0,-4828.6000000003005,-9363.100000000268,7.0,4267.150000000169,-7825.299999999963,8.0,4267.150000000169,-7825.299999999963,8.0,4267.150000000169,-7825.299999999963,8.0,-2697.100000000006,-7825.299999999963,8.0,-194.69999999997162,-6527.699999999968,8.0,-3741.099999999966,-6527.699999999968,8.0
2026-03-02,-22032.649999999852,-22032.649999999852,7.0,-22032.649999999852,-22032.649999999852,7.0,-22032.649999999852,-22032.649999999852,7.0,-20888.849999999842,-20888.849999999842,7.0,8243.650000000049,-7007.0999999999585,7.0,9387.450000000059,-7007.0999999999585,7.0,10105.599999999999,0.0,8.0,10105.599999999999,0.0,8.0,10105.599999999999,0.0,8.0,10105.599999999999,0.0,8.0,36154.699999999815,0.0,8.0,36154.699999999815,0.0,8.0
2026-03-03,25504.400000000267,-6090.499999999851,6.0,25504.400000000267,-6090.499999999851,6.0,25504.400000000267,-6090.499999999851,6.0,25504.400000000267,-6090.499999999851,6.0,25504.400000000267,-6090.499999999851,6.0,25504.400000000267,-6090.499999999851,6.0,25614.14999999992,-10757.500000000007,8.0,25614.14999999992,-10757.500000000007,8.0,25614.14999999992,-10757.500000000007,8.0,20340.849999999904,-10757.500000000007,8.0,25614.14999999992,-10757.500000000007,8.0,20340.849999999904,-10757.500000000007,8.0
2026-03-04,-16397.30000000011,-16397.30000000011,7.0,-16397.30000000011,-16397.30000000011,7.0,-16390.300000000138,-17069.550000000156,7.0,-16390.300000000138,-17069.550000000156,7.0,-6137.750000000073,-12236.700000000044,7.0,-5461.450000000081,-12236.700000000044,7.0,-9799.150000000333,-13026.900000000318,8.0,-9799.150000000333,-13026.900000000318,8.0,-9122.85000000034,-13026.900000000318,8.0,-9122.85000000034,-13026.900000000318,8.0,-3834.6000000002787,-7381.5000000001055,8.0,-3158.3000000002867,-7381.5000000001055,8.0
2026-03-05,-6780.849999999758,-13755.499999999993,7.0,-6780.849999999758,-13755.499999999993,7.0,-6780.849999999758,-13755.499999999993,7.0,-5506.349999999678,-13755.499999999993,7.0,-6780.849999999758,-13755.499999999993,7.0,-5506.349999999678,-13755.499999999993,7.0,-5222.749999999774,-9093.6999999998,8.0,-5222.749999999774,-9093.6999999998,8.0,-5222.749999999774,-9093.6999999998,8.0,-3948.2499999996944,-9093.6999999998,8.0,-5222.749999999774,-9093.6999999998,8.0,-3948.2499999996944,-9093.6999999998,8.0
2026-03-06,6863.999999999858,-4859.850000000002,6.0,6863.999999999858,-4859.850000000002,6.0,6863.999999999858,-4859.850000000002,6.0,5723.799999999854,-4859.850000000002,6.0,6863.999999999858,-4859.850000000002,6.0,5723.799999999854,-4859.850000000002,6.0,12800.900000000252,-4516.199999999932,7.0,5764.800000000021,-4516.199999999932,6.0,12800.900000000252,-4516.199999999932,7.0,12800.900000000252,-4516.199999999932,7.0,5764.800000000021,-4516.199999999932,6.0,5764.800000000021,-4516.199999999932,6.0
2026-03-09,1228.9499999999935,-10128.300000000032,6.0,1228.9499999999935,-10128.300000000032,6.0,1228.9499999999935,-10128.300000000032,6.0,-3467.3999999998996,-6439.10000000002,6.0,-2850.600000000024,-6439.10000000002,6.0,-2850.600000000024,-6439.10000000002,6.0,3643.399999999907,-11416.000000000102,7.0,3643.399999999907,-11416.000000000102,7.0,3643.399999999907,-11416.000000000102,7.0,-5755.30000000001,-7726.80000000009,7.0,-436.1500000001106,-6930.850000000006,7.0,-5138.500000000135,-6930.850000000006,7.0
2026-03-10,-5147.650000000089,-6527.6000000001,7.0,-5147.650000000089,-6527.6000000001,7.0,-5147.650000000089,-6527.6000000001,7.0,3257.19999999999,-6527.6000000001,7.0,-9673.95000000008,-9673.95000000008,7.0,-5040.700000000037,-7610.850000000082,7.0,-7769.750000000164,-8532.800000000156,8.0,-7769.750000000164,-8532.800000000156,8.0,-7769.750000000164,-8532.800000000156,8.0,635.0999999999149,-6185.10000000014,8.0,-12296.050000000156,-12296.050000000156,8.0,-7662.800000000112,-9948.35000000014,8.0
2026-03-11,-3209.8000000001084,-8671.90000000003,7.0,-7179.15000000014,-8671.90000000003,7.0,-982.2000000001244,-8671.90000000003,7.0,-982.2000000001244,-8671.90000000003,7.0,-7179.15000000014,-8671.90000000003,7.0,-6065.350000000148,-8671.90000000003,7.0,-5024.45000000003,-7199.099999999933,8.0,-8993.800000000061,-8993.800000000061,8.0,-3910.650000000038,-7199.099999999933,8.0,-3910.650000000038,-7199.099999999933,8.0,-8993.800000000061,-8993.800000000061,8.0,-8993.800000000061,-8993.800000000061,8.0
2026-03-12,-6808.299999999985,-14381.399999999932,7.0,-6808.299999999985,-14381.399999999932,7.0,-6808.299999999985,-14381.399999999932,7.0,-11209.349999999835,-14381.399999999932,7.0,3099.949999999877,-6403.300000000032,7.0,-1301.099999999973,-6403.300000000032,7.0,7989.900000000256,-2899.8000000000175,8.0,7989.900000000256,-2899.8000000000175,8.0,7989.900000000256,-2899.8000000000175,8.0,5150.150000000343,-2899.8000000000175,8.0,13476.900000000154,-2899.8000000000175,8.0,10637.150000000242,-2899.8000000000175,8.0
2026-03-13,-1368.800000000214,-8382.450000000026,7.0,-1368.800000000214,-8382.450000000026,7.0,-1368.800000000214,-8382.450000000026,7.0,-4178.70000000023,-8382.450000000026,7.0,-6808.799999999996,-8467.849999999991,7.0,-9618.700000000012,-9618.700000000012,7.0,7772.349999999591,-475.0500000000684,8.0,7772.349999999591,-475.0500000000684,8.0,7772.349999999591,-475.0500000000684,8.0,7772.349999999591,-475.0500000000684,8.0,7772.349999999591,-475.0500000000684,8.0,7772.349999999591,-475.0500000000684,8.0
